order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_month,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value
f19fb77bae3d3b3d2394eee444ad0e54,26f5d944dda9c2754dfbd4e5018169d4,delivered,2017-11-24 02:05:17,2017-11-24 02:14:25,2017-11-24 21:33:23,2017-12-01 19:46:56,2017-12-27,2017-11,144855119744dca03044e36592a4b45d,97900,cerro largo,RS,1,044f05bc9de36e8a693a83e4bc79dd0d,ea8482cd71df3c1969d7b9473ff13abc,2017-11-30 02:14:25,24.99,15.1,telefonia,59.0,734.0,4.0,300.0,17.0,4.0,12.0,1,debit_card,1,40.09
ee74c524654f34e41104075eea8a1387,ec1febe20cf681729cf9a21a0cf401a9,delivered,2017-08-29 08:50:49,2017-08-29 13:55:18,2017-08-30 17:39:09,2017-09-11 18:20:05,2017-09-18,2017-08,9c2008437ecbda535dc48e9bfd835ca4,3661,sao paulo,SP,1,6846dfbf7215f5f155de98eed2597736,8b2492b7ff4468839593fafeed55bad9,2017-09-04 13:55:18,51.67,14.11,beleza_saude,57.0,1064.0,1.0,200.0,16.0,8.0,11.0,1,credit_card,2,65.78
40ef667b4259d5f521a0fd1a093d0415,bb8bd97c39739129411746c4ca7c754f,delivered,2018-07-11 19:25:07,2018-07-12 04:06:09,2018-07-12 15:04:00,2018-07-13 17:45:33,2018-07-20,2018-07,990302c82284e848fd5985e4f0c917ad,7114,guarulhos,SP,1,4535b0e1091c278dfd193e5a1d63b39f,ba143b05f0110f0dc71ad71b4466ce92,2018-07-17 04:06:09,53.99,9.13,livros_tecnicos,52.0,1192.0,1.0,850.0,29.0,3.0,21.0,1,boleto,1,63.12
09af99436ca3dc8d1de0f26ce6857112,7468faf86269782bb3b6c30713954d28,delivered,2017-08-12 08:39:16,2017-08-15 03:30:24,2017-08-24 19:56:47,2017-09-02 14:24:04,2017-09-18,2017-08,b337dfe78537a9b13455623c29eb6de9,58046,joao pessoa,PB,1,fb5dcf669bb92534be46c2fef1131651,f27e33c6d29b5138fa9967bcd445b6d5,2017-08-21 03:30:24,99.9,23.02,telefonia_fixa,60.0,802.0,9.0,2250.0,23.0,6.0,23.0,1,boleto,1,245.84
e4d596db544346c4bfb27ed2a0f74c8b,0b3d0577a86f1ea8f68d60628e0d6e19,delivered,2017-10-11 20:32:04,2017-10-11 20:45:39,2017-10-13 20:12:29,2017-10-24 19:47:31,2017-11-07,2017-10,5cff1782c5290250e43038ecf89d41a2,13290,louveira,SP,1,1d6b1ff2a0ef2336832512132b3af6aa,77530e9772f57a62c906e1c21538ab82,2017-10-18 21:45:39,119.0,18.08,moveis_decoracao,56.0,1892.0,6.0,1550.0,69.0,11.0,11.0,1,credit_card,2,137.08
95aea1bd0c0c6fc2b84567b86c270a3d,b6d19ed0a631e2f208333b2deb9e792c,delivered,2017-07-30 20:00:48,2017-07-30 20:23:33,2017-08-01 15:37:35,2017-08-07 20:39:53,2017-09-01,2017-07,e4d307387a7a0a41741a538eb53bff5c,36212,barroso,MG,1,eebf94b514dfad1c44c4f066a94fb732,dd2bdf855a9172734fbc3744021ae9b9,2017-08-10 20:23:33,109.9,17.25,cama_mesa_banho,56.0,487.0,1.0,1200.0,50.0,16.0,44.0,1,credit_card,1,127.15
fe6fc04c1126046e3f641fee9303d4cf,e148f151e0fff5b53a940a0b8a0b9b45,delivered,2017-03-27 19:57:29,2017-03-27 20:05:39,2017-03-28 12:25:01,2017-04-07 13:13:47,2017-04-18,2017-03,291addf08b15f77aea0f14646c924501,35680,itauna,MG,1,afd34b33969fc993e14ae949c140d527,f45122a9ab94eb4f3f8953578bc0c560,2017-03-31 20:05:39,125.9,16.09,pet_shop,53.0,424.0,6.0,1350.0,40.0,20.0,30.0,1,credit_card,10,141.99
f53e84fa60220aea229c7a70f02e0320,78a8504550f2f036a4f13bd11483557b,delivered,2018-03-15 23:24:09,2018-03-15 23:35:29,2018-03-16 22:42:03,2018-03-21 22:16:45,2018-03-27,2018-03,f0acddfdbeac2560f9e34b361959db78,12308,jacarei,SP,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,2018-03-21 23:31:40,29.98,7.39,telefonia,57.0,680.0,2.0,250.0,17.0,7.0,13.0,1,credit_card,3,37.37
4c832b5c447f450474f8470737f7e580,532f9ca016bff3198570d8eb8aa6b00e,delivered,2018-06-05 22:54:28,2018-06-05 23:12:42,2018-06-06 14:07:00,2018-06-08 18:14:19,2018-07-11,2018-06,f986c4da4f0520a33d986926c6da73bc,13024,campinas,SP,2,26f7a99db23ac54731f6db28f99c5fc2,d3f39f05462b79a4562d35893a28f159,2018-06-13 23:12:42,29.9,12.79,perfumaria,48.0,1037.0,5.0,250.0,26.0,12.0,18.0,1,credit_card,1,85.38
cdb4c1d38fee4e877cf3102aa0c5b814,89740b265a19250949dea0e212b9c92e,delivered,2018-05-16 01:42:58,2018-05-16 01:55:13,2018-05-17 12:49:00,2018-05-21 19:46:37,2018-06-01,2018-05,b88c1a1d40b9b90a8d15f2d3c7e28099,19880,candido mota,SP,1,29e12e9986898ede7b446f39cdaaa6de,ba143b05f0110f0dc71ad71b4466ce92,2018-05-21 01:55:13,98.99,14.78,consoles_games,56.0,1478.0,1.0,1750.0,29.0,3.0,21.0,1,credit_card,5,113.77
c03748652e7cdfeb73bf4aa3b41da0dc,ca1c2984224e3f04029a134d9a5d95c4,delivered,2018-07-11 18:16:29,2018-07-11 18:30:12,2018-07-12 13:05:00,2018-07-13 16:34:50,2018-08-02,2018-07,0e34a60534391f19af7e10f1c8ac28d4,86200,ibipora,PR,1,a7742a00e1d286b7f7d4d81e90d8acc9,7fdb0720c8d7c9075538b365dc8c3a22,2018-07-23 18:30:12,75.0,32.82,moveis_sala,43.0,308.0,4.0,5500.0,60.0,10.0,40.0,1,credit_card,5,481.94
e928cc82f61f2dcab3ad58d6e7200224,5a2f4859466ef95b97e4029363d43433,delivered,2017-03-05 16:15:22,2017-03-05 16:25:15,2017-03-07 11:24:53,2017-03-10 10:23:38,2017-04-04,2017-03,fdf65667a9e7cf2d1632e973bc66a544,30150,belo horizonte,MG,5,c974196c0f8fa41b6475a72f67b8df99,94144541854e298c2d976cb893b81343,2017-03-09 16:25:15,10.0,20.8,beleza_saude,58.0,2198.0,6.0,100.0,25.0,2.0,13.0,1,credit_card,10,184.8
74ca9a5e32639f1bb5d89fa040454b42,34858ade409fedfe277b12fa6256c90e,delivered,2018-02-21 20:58:34,2018-02-23 15:46:19,2018-02-27 21:06:48,2018-03-05 22:21:54,2018-03-07,2018-02,a44cd25d4c3b4e969488283c012dcf23,11390,sao vicente,SP,1,30ac6df06dc59ad72cf2f158fc2d904c,0dd184061fb0eaa7ca37932c68ab91c5,2018-03-01 15:16:20,120.0,14.45,utilidades_domesticas,53.0,1034.0,2.0,16550.0,22.0,65.0,40.0,1,credit_card,10,134.45
ed657707e074ec97427d985ed5c4d21f,bde50ee04764902429e54d2514941f16,delivered,2018-06-15 18:01:49,2018-06-15 18:22:01,2018-06-28 15:12:00,2018-07-05 15:39:51,2018-08-10,2018-06,8259b1b1f125ab7649d39ad67c8505f7,78500,colider,MT,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018-06-29 18:22:01,179.9,193.39,moveis_escritorio,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0,1,credit_card,3,508.16
746c571ef93dfd0c1ee0a6d4e9d983c7,4d1edb31fa8f56d259895f5d46064753,delivered,2017-07-11 13:28:41,2017-07-12 02:15:42,2017-07-14 16:25:52,2017-07-17 18:58:06,2017-07-24,2017-07,33f0cbd496e2d17e19a39524031de5a7,8588,itaquaquecetuba,SP,1,25830cd3f917e51e463f79c181a670ae,e26901d5ab434ce92fd9b5c256820a4e,2017-07-18 02:15:42,29.9,7.78,audio,59.0,477.0,1.0,300.0,17.0,17.0,17.0,1,boleto,1,37.68
f315f8fbe6489c99c9e99dcbe52dace4,e8b6e39a1a0c60cf6661a8eaecef524e,delivered,2018-04-01 19:06:02,2018-04-01 19:15:19,2018-04-02 13:18:38,2018-04-07 00:58:39,2018-04-19,2018-04,ee24b1378c5c548784515158f298b392,16600,pirajui,SP,1,9b2db9ec16a8a51549f32462bf973523,406822777a0b9eb5c50e442dd4cd3ec5,2018-04-05 19:15:19,118.9,17.74,brinquedos,56.0,809.0,1.0,3110.0,33.0,24.0,43.0,1,credit_card,4,136.64
8006e91ab98e5e16b4c125d42b170cfc,13114cff38ecc96a70ecdfbe4802da39,delivered,2018-01-23 19:43:47,2018-01-23 20:04:05,2018-01-24 18:26:12,2018-02-06 12:26:53,2018-02-20,2018-01,fb6f67a96176030dbd8f1147afed40b4,28460,miracema,RJ,1,0c5193db708519e6b812ac8474898ffa,8d956fec2e4337affcb520f56fd8cbfd,2018-01-29 20:04:05,20.99,15.1,beleza_saude,60.0,621.0,2.0,363.0,16.0,4.0,11.0,1,credit_card,3,72.18
85fdee7959b5045582edb56a5ce523b8,a8532e637ebf6670fb6e76c760d12f69,delivered,2017-05-30 15:48:08,2017-05-31 06:45:14,2017-05-31 11:27:17,2017-06-07 11:42:02,2017-06-23,2017-05,f80012f7de08f2be7e627cad3cc2dffe,13501,rio claro,SP,1,11875b30b49585209e608f40e8082e65,669ae81880e08f269a64487cfb287169,2017-06-07 06:45:14,65.0,15.2,esporte_lazer,26.0,1465.0,1.0,1032.0,17.0,15.0,16.0,1,boleto,1,80.2
5ddfffa95cf4bfa61a2ffa97f3dab85f,9416fd574eecfbb1d043759c93c70b7c,delivered,2018-01-16 16:08:48,2018-01-16 16:15:32,2018-01-22 22:22:02,2018-01-23 19:19:00,2018-01-31,2018-01,55c45a796eadb79298c5707ea5edaa4a,2442,sao paulo,SP,1,7ea6e431566424822291438eddf3091a,ef506c96320abeedfb894c34db06f478,2018-01-22 16:15:32,29.99,7.78,telefonia,36.0,520.0,1.0,99.0,21.0,3.0,14.0,1,credit_card,3,37.77
05ea910f7ffffe471fab783ea0d8e424,6b4604fc99e30a8ee23986529ee05c09,delivered,2017-06-20 08:18:43,2017-06-20 08:30:29,2017-06-20 13:52:59,2017-06-26 16:17:42,2017-07-13,2017-06,303455eff9d155d26c9a7ed960fdd099,22790,rio de janeiro,RJ,2,eb2ef5be3d5deff674149b9465d44738,9646c3513289980f17226a2fc4720dbd,2017-06-27 08:30:29,19.9,15.1,informatica_acessorios,32.0,425.0,2.0,200.0,20.0,10.0,20.0,1,credit_card,3,70.0
460b00ca293dcd679c0c580ec1982f64,cc78bdf21d2e7ce9282173a7c988e998,delivered,2017-11-11 19:20:10,2017-11-11 19:30:50,2017-11-14 16:29:07,2017-11-23 20:14:30,2017-12-11,2017-11,3648f9e5f51f679ed24deff1f031a093,99708,erechim,RS,1,283ede5fd5aed76f9b6163d057098554,7a67c85e85bb2ce8582c35f2203ad736,2017-11-17 19:30:42,144.99,18.26,cool_stuff,53.0,629.0,1.0,1050.0,40.0,30.0,20.0,1,credit_card,2,163.25
ed5ef608c882944a831992d6ca0cdc66,4f7554d9ae7426d7b2bf3fc9ec0eacbb,delivered,2017-10-13 07:54:53,2017-10-13 08:14:10,2017-10-13 17:08:09,2017-10-24 18:00:04,2017-11-08,2017-10,1377d9215edc3e6561ea64d1287f215f,90610,porto alegre,RS,2,ea8961270de20e665fcbb36044d6580f,8648b1e89e9b349e32d3741b30ec737e,2017-10-19 09:14:10,16.9,26.54,construcao_ferramentas_construcao,47.0,414.0,1.0,100.0,25.0,3.0,20.0,1,credit_card,9,95.09
d48c000420ecc626fa621ab2f206fd85,e79f0f134f65def68b2af1eb9969f58c,delivered,2017-02-15 11:43:37,2017-02-15 11:55:20,2017-02-17 13:32:14,2017-02-23 12:53:08,2017-03-14,2017-02,ef96ad721e6489db93280ffb35630760,5358,sao paulo,SP,1,9281e35939ed4db9a1ff7001d673e510,d91fb3b7d041e83b64a00a3edfb37e4f,2017-02-19 10:43:37,45.0,10.96,eletrodomesticos,48.0,324.0,1.0,6200.0,50.0,22.0,45.0,1,credit_card,1,55.96
2cdbf599e49aa956ed5da592301daadd,75d3cbfff1481ce69176ea39f5de2278,delivered,2018-01-10 18:57:51,2018-01-10 19:08:43,2018-01-16 14:56:04,2018-01-31 11:53:00,2018-02-15,2018-01,ad0ebbc075d8eb6e233c34572fd02c16,11930,pariquera-acu,SP,1,ed8ba7857b8c1dd66da5bf95ecd166a4,f7496d659ca9fdaf323c0aae84176632,2018-01-25 19:08:43,319.9,42.23,utilidades_domesticas,42.0,660.0,12.0,23600.0,40.0,65.0,40.0,1,credit_card,10,362.13
4596e478534478a8bf0c5f7ca972aa1a,dc1834da069ea08c451cbb03961ee644,delivered,2017-04-28 20:43:59,2017-04-28 20:55:19,2017-05-04 13:08:14,2017-05-09 15:52:24,2017-05-24,2017-04,f851ddfafd2e30ed3944f49411b0f551,92030,canoas,RS,1,3a05a947f28cf46d789adedc107d7595,87142160b41353c4e5fca2360caf6f92,2017-05-09 20:55:19,110.0,15.88,esporte_lazer,57.0,652.0,1.0,3450.0,16.0,15.0,20.0,1,credit_card,1,125.88
1a74dcdf4a4d7bfd88e94110479fa484,93889d6b5f70ee521d064dfa7921052b,delivered,2017-06-27 20:12:32,2017-06-28 20:05:22,2017-07-04 12:04:27,2017-07-18 17:34:07,2017-07-31,2017-06,a8a422700e28d21bc206e1bc7e821ab7,68509,maraba,PA,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,2017-07-04 20:05:22,14.5,25.63,telefonia,56.0,351.0,1.0,350.0,19.0,4.0,11.0,1,credit_card,4,40.13
ab116cd2cf14c6bfe1c624dfaedce308,dbf67ffbea0a80040ea2b6cde14ea06f,delivered,2018-03-27 00:17:22,2018-03-27 00:30:15,2018-03-27 18:51:40,2018-04-06 18:08:28,2018-04-23,2018-03,e1aee958411b38ccf9fe3b9334dfedb6,91220,porto alegre,RS,2,656d923048a96be8ec0da05d7b71aa28,709e16e2b25c7474d980076c6bfc4806,2018-04-02 00:30:15,43.9,4.85,esporte_lazer,40.0,604.0,1.0,129.0,22.0,4.0,20.0,1,credit_card,6,253.22
6c34149971656b37763f96b5827de8dd,5c5200c0eb84b803bcf8e01f3a71cc1e,delivered,2018-02-28 10:46:18,2018-03-01 02:50:51,2018-03-02 00:03:46,2018-03-16 13:28:30,2018-03-14,2018-02,5a6b5514e636a2cf9fb3b08f277ad865,7600,mairipora,SP,3,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-08 02:50:51,69.9,13.08,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,1,boleto,1,248.94
6a86d97dc3bc979462a5acfe0e98fdcf,60d2ef638fdb1625f3f599fe416c3dd8,delivered,2018-04-05 19:10:13,2018-04-05 19:29:48,2018-04-06 21:21:26,2018-04-18 22:58:20,2018-04-27,2018-04,b5977f9bdf907f172d1cda015b6df4cd,48900,juazeiro,BA,1,717c660fd7ed52fdaa650d509dda7912,6a8a889bde935bafa76d7848782dfaf9,2018-04-11 19:29:48,28.0,22.06,eletroportateis,41.0,959.0,1.0,463.0,23.0,18.0,16.0,1,credit_card,2,50.06
771416ca662aedf861b2d6898e2be7dc,b2d0c5fdac40d03de7c81ebd3f67eeda,delivered,2017-12-17 11:53:55,2017-12-17 12:10:11,2017-12-19 18:08:58,2018-01-03 16:37:41,2018-01-12,2017-12,d54c10958437e4f81d0bc2b7ad33cd42,24740,sao goncalo,RJ,1,bf16de726d9f702aee68610fe171d70e,43f8c9950d11ecd03a0304a49e010da6,2017-12-21 12:10:11,69.99,14.24,consoles_games,28.0,96.0,4.0,175.0,25.0,3.0,19.0,1,credit_card,5,84.23
fcb8a446d79e5b682882d9e73014526f,03c0cfb7f6859ea591f6969c8e9d0109,delivered,2018-05-11 00:34:12,2018-05-11 00:58:42,2018-05-19 06:14:00,2018-06-01 23:51:51,2018-06-04,2018-05,8fe2d8efb2308f1ce0958634a9c241b6,3125,sao paulo,SP,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-05-17 00:58:42,119.99,18.82,beleza_saude,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,1,credit_card,2,138.81
1ae00ef09991832a6fa6c8203c186b3a,8fc0ac744c605f43f90c13d259fc653e,delivered,2017-11-21 19:00:40,2017-11-22 02:35:02,2017-11-22 21:28:49,2017-12-09 17:05:02,2017-12-13,2017-11,ebf30ba6bc03fce061515a388c2a3dd0,40730,salvador,BA,3,30048c2138eb22aebd13d31c07ba226b,c68fb906c8f4b4b946d8386bfa6e5467,2017-11-28 02:34:32,99.75,23.57,utilidades_domesticas,27.0,386.0,2.0,5636.0,40.0,27.0,31.0,1,boleto,1,369.96
d233630561c3babf58e2ca3c0ca52bd2,52586a86015b83c57d03c1ce23f96192,delivered,2018-02-01 14:45:43,2018-02-01 15:10:15,2018-02-02 19:51:57,2018-02-14 20:29:08,2018-03-05,2018-02,8645dee8ea3f9ebc5d35d265f7d5564b,79500,paranaiba,MS,1,db25a58a5da5dfe2fd19f2604491bd27,4e7c18b98d84e05cbae3ff0ff03846c2,2018-02-07 15:10:15,49.0,17.6,eletroportateis,52.0,1074.0,1.0,900.0,16.0,10.0,16.0,1,credit_card,8,133.2
5d1c0dcecd1bdd50fb9edd53d2680184,54c180ed3cd9d2ec3de1a48606750abb,delivered,2017-11-06 08:57:51,2017-11-07 07:30:29,2017-11-07 20:07:11,2017-11-20 19:07:07,2017-12-06,2017-11,f11a80ef32241a111971c84a01760dac,59670,upanema,RN,1,19783777e6d4d97635348cf8d7caedc5,e9c6969d40e6a3d2d0f90013165c2b98,2017-11-13 04:10:36,849.0,39.74,pet_shop,57.0,466.0,3.0,4800.0,31.0,16.0,26.0,1,boleto,1,888.74
025a548c7e6d70e6b6cf600a112b0d9c,2f70159435ac1cfc015410b83084620a,delivered,2018-06-01 12:39:45,2018-06-01 12:52:11,2018-06-04 15:30:00,2018-06-15 00:21:37,2018-07-24,2018-06,d8778cbc1271116398b884b4e187882c,22240,rio de janeiro,RJ,1,2bfc998cf625e54b2c6447bfc7c18cb4,aac29b1b99776be73c3049939652091d,2018-06-11 12:52:11,159.0,36.24,utilidades_domesticas,38.0,946.0,2.0,3650.0,61.0,11.0,38.0,1,credit_card,3,195.24
562caa9adc299af2723e54c868bd7885,e05ff8716962c594a923bbd109178b31,delivered,2017-11-24 12:57:45,2017-11-25 04:53:13,2017-12-04 07:56:47,2017-12-13 19:58:45,2017-12-18,2017-11,0e7677c6de7ed376a30bbb7b091d999f,35680,itauna,MG,1,62e2471b884366ac7e2f2b28c3ed62a5,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-30 04:53:13,139.99,15.73,brinquedos,53.0,1606.0,1.0,400.0,16.0,18.0,22.0,1,boleto,1,155.72
259dac9ae7597d3dd6371ad21a6aa57b,b1eb36a33bf56755bc9636a1a24d14bf,delivered,2017-09-08 15:21:20,2017-09-09 05:10:51,2017-09-11 20:13:38,2017-09-19 18:13:15,2017-09-27,2017-09,cea679af1270b03871f3a30cd5ddffc7,70843,brasilia,DF,1,5c3b598051f68e469d0ea40deb7fb904,e9779976487b77c6d4ac45f75ec7afe9,2017-09-14 05:10:51,30.0,15.1,bebidas,58.0,3337.0,4.0,475.0,24.0,16.0,19.0,1,boleto,1,45.1
b1498d9178bbadef1684ec3c4413cd31,ffc261b1c1e12a951ee0fc9d27463d3d,delivered,2017-02-21 16:17:51,2017-02-21 16:30:12,2017-02-23 22:34:20,2017-03-07 09:14:12,2017-05-04,2017-02,161a05ac5d836586e915d1c3840f7ec3,7991,francisco morato,SP,1,0c79aab7a6a2449f932887fb3c8d0127,70b52a4cfc823994561b00bad161b4ed,2017-03-12 16:17:51,58.5,11.02,automotivo,43.0,420.0,3.0,250.0,18.0,9.0,14.0,1,credit_card,6,69.52
9447b988b56b35f2751938d13cac2b43,e15a22961c6f226bcbc487534bd288f4,delivered,2018-04-26 16:12:45,2018-04-26 17:09:59,2018-04-27 14:04:00,2018-05-07 18:08:54,2018-05-17,2018-04,bfae204aa758b16e2abc5245142c6de6,39400,montes claros,MG,1,1a8c8d4e86c3b6d020f42b5621825ced,d91fb3b7d041e83b64a00a3edfb37e4f,2018-05-03 17:09:59,26.0,18.23,eletrodomesticos,42.0,116.0,1.0,450.0,20.0,13.0,12.0,1,credit_card,1,44.23
3f5dec4a044b171bbe8c2313102c045b,f35aff4ab7e91c2c5b2ae732007777fe,delivered,2017-08-31 09:50:09,2017-09-02 02:50:19,2017-09-08 18:32:36,2017-09-15 21:27:37,2017-09-13,2017-08,620cb4f374cfbb348e54fdb28a84d115,5206,sao paulo,SP,3,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-09-08 02:50:19,45.9,8.72,esporte_lazer,39.0,772.0,1.0,150.0,16.0,16.0,11.0,1,boleto,1,163.86
f512eafa07f2352dec6a35497bccfc65,bcfac056b5c61627f1652a23282304cc,delivered,2018-01-16 08:08:21,2018-01-16 08:18:21,2018-01-26 20:05:23,2018-02-06 17:48:32,2018-02-22,2018-01,93db63f804c7a1810e53bf03544efb15,15315,sao joao de iracema,SP,1,05177c02b7f7e985fb4a90d1465f0fba,d91fb3b7d041e83b64a00a3edfb37e4f,2018-01-22 08:18:21,50.4,11.85,eletrodomesticos,52.0,307.0,1.0,100.0,18.0,8.0,13.0,1,credit_card,1,62.25
bb18523b647231a531a5d3e5fe1687fe,1cdfd76e4dd6e176d18ac6365c083ee1,delivered,2017-07-10 08:27:10,2017-07-12 12:55:08,2017-07-12 19:07:57,2017-07-25 22:13:39,2017-08-10,2017-07,7c5d78417abdd238b85bb7588731376a,72235,brasilia,DF,1,db34e1e6f14cc3755d9149fe8a1de9fd,850f4f8af5ea87287ac68de36e29107f,2017-07-18 12:55:08,499.9,19.75,cool_stuff,38.0,1513.0,1.0,1550.0,28.0,36.0,27.0,1,credit_card,10,519.65
8970750238b5ef33e7c68e952f53aa9f,ada1842eb284e3cfe2de8e97bd056ea1,delivered,2018-04-05 10:07:24,2018-04-05 10:28:51,2018-04-13 00:03:56,2018-04-17 21:32:49,2018-04-27,2018-04,4eeae7ccebb40eeb5bb8d5323485f300,36400,conselheiro lafaiete,MG,1,cd594cc360d11f5d9cb49954a618d9bd,70eea00b476a314817cefde4aad4f89a,2018-04-11 10:28:51,520.0,47.22,esporte_lazer,60.0,1341.0,5.0,7050.0,20.0,15.0,82.0,1,credit_card,7,567.22
74b142d6556fcd693f9151d041d3ef3d,dc646ed8ea82e23f30bcf1ebb19c03d4,delivered,2017-12-04 23:06:51,2017-12-05 10:30:44,2017-12-05 19:22:11,2017-12-14 15:19:03,2017-12-29,2017-12,eacb926338b82830ec382831a99df2ad,8042,sao paulo,SP,1,ca94d73e8f12ba9a6393af8224536f90,c79151301b9d90985d1fa52879213105,2017-12-11 09:12:09,38.8,13.37,informatica_acessorios,60.0,1753.0,1.0,885.0,20.0,12.0,12.0,1,credit_card,1,52.17
33eef7fdc8d66d56aec3a027f087f8bc,14949512ee391d8c8ce42c0682f2cdee,delivered,2018-06-23 15:18:07,2018-06-26 05:12:55,2018-06-26 08:38:00,2018-06-28 20:46:47,2018-07-20,2018-06,8171af51c2a8d4d1e98dab0f260c57d9,26031,nova iguacu,RJ,1,15de022edf1005363381e66bed514528,537eb890efff034a88679788b647c564,2018-06-28 05:12:55,18.9,17.31,moveis_decoracao,52.0,361.0,2.0,100.0,16.0,3.0,23.0,1,boleto,1,90.35
b7ef6596e29a5d29c0636d6548b96810,53cbe14b65401ddcdfe6a9430d52387e,delivered,2018-03-18 12:16:38,2018-03-19 07:50:48,2018-03-20 16:18:50,2018-04-10 14:48:43,2018-04-13,2018-03,2f2bc963a0bf88ac75287e5124e04c10,51160,recife,PE,1,577c6116dcce6a33261911b5225ac475,7142540dd4c91e2237acb7e911c4eba2,2018-03-23 07:50:48,429.9,57.27,automotivo,56.0,719.0,6.0,5000.0,53.0,43.0,11.0,1,credit_card,2,487.17
ada1a38681627159c9618c5c7f047885,abb4e48f24fff1c4bed414e1a4dd8bf0,delivered,2018-02-08 16:56:03,2018-02-08 17:40:24,2018-02-10 17:12:00,2018-03-07 21:54:52,2018-03-19,2018-02,acc4ecb785f1c2e406fbc327f4afb150,68515,parauapebas,PA,1,e56bb0a7dcfab136084df40bd40b5e51,750303a20e9c56b2a6bc45cdce0b897d,2018-02-14 17:32:39,49.0,34.15,automotivo,52.0,1217.0,3.0,1125.0,19.0,11.0,14.0,2,credit_card,5,83.15
d899e9de06c12640420a628524e4c092,122ebc312342fd97b92fca93ee20ac06,delivered,2017-03-29 22:02:57,2017-03-31 10:25:22,2017-04-03 14:47:45,2017-04-11 15:32:58,2017-04-25,2017-03,fcb030a53d324f1642eeed9a05c75d7d,89282,sao bento do sul,SC,1,076e4ce53c8914382e7ff3732511b17e,59fb871bf6f4522a87ba567b42dafecf,2017-04-10 10:25:22,99.99,14.87,beleza_saude,22.0,363.0,2.0,633.0,26.0,9.0,22.0,1,boleto,1,114.86
0ab4790a52443a30df72f298b03077db,6cdcd721d17f36e52099be0d2a99e25b,delivered,2017-08-02 07:26:53,2017-08-02 07:35:18,2017-08-04 18:28:55,2017-08-07 16:07:45,2017-08-15,2017-08,46ad2eaee2eff1f20b8632d4929177ea,89010,blumenau,SC,2,7a82832901d5f4cd314a4e102c47bd2b,9de4643a8dbde634fe55621059d92273,2017-08-08 07:35:18,37.99,1.09,ferramentas_jardim,38.0,437.0,1.0,1900.0,45.0,6.0,20.0,1,credit_card,8,224.83
984b33682c48ca8bfd773ebdfd0161fe,6003a3a8e782dcca760533542aecd5b2,delivered,2018-07-10 20:40:26,2018-07-10 20:50:13,2018-07-11 12:16:00,2018-07-13 00:09:50,2018-07-27,2018-07,d7def44f47f1bb64b770c438641a5f50,5302,sao paulo,SP,1,20531b0644a0719b8d506c4db3c56609,ce7d1888639e6fb06b2749cbfdac1ff7,2018-07-12 20:50:13,138.0,59.73,utilidades_domesticas,55.0,375.0,3.0,10050.0,31.0,61.0,31.0,1,credit_card,1,22.34
073fa4be4665f397a289842b1053229c,a6647fe1eda9d07ff6f8084860cc890f,delivered,2018-01-12 16:19:27,2018-01-12 16:29:42,2018-01-17 18:32:05,2018-01-23 22:17:59,2018-02-09,2018-01,dee6a650840de087ac42c4367bc9baf3,12043,taubate,SP,1,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-23 16:29:42,250.0,35.02,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,1,credit_card,10,285.02
0653c5290cf561492eae4f626799994d,7701e6a040e1fe2cea10e5abdffe6df2,delivered,2017-09-19 17:48:28,2017-09-19 18:07:11,2017-09-21 19:30:35,2017-09-22 14:27:48,2017-10-03,2017-09,bd8018ad6e122daa06e9a5abf75b8af2,5376,sao paulo,SP,1,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-09-27 18:07:11,148.0,14.64,cama_mesa_banho,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,1,credit_card,2,162.64
